EnthalpyFus/MW,JR Tm /K,CRC Tm /K
0.1007970206181856,514.76,486.65
0.055559916127513,253.56,270.65
0.0977854639151325,312.62,326.45
0.1567318474908886,304.58,255.15
0.1577268751112796,332.2,240.75
0.0410567905400654,245.96,247.95
0.1567318474908886,304.58,193.15
0.0839663949472204,303.23,267.15
0.085407250086224,426.83,324.15
0.1502595797280592,287.12,242.65
0.1183062002917669,368.2,231.15
0.0805509647213915,403.04,310.65
0.1422320260968286,393.68,238.15
0.154448033903015,309.66,243.95
0.140875877483783,214.32,198.18
0.1399150597402993,401.30000000000007,295.15
0.123699027469715,317.74,285.15
0.1311520310129782,278.24,207.15
0.1120238984316654,351.94,336.15
0.1120238984316654,351.94,312.15
0.1120238984316654,351.94,325.15
0.1175610038467812,413.14,471.15
0.0907458300454409,256.16,248.35
0.1296926014211959,447.72,443.15
0.1391604563077507,479.6,356.65
0.1391604563077507,479.6,386.15
0.1108851607072247,340.77,332.65
0.1270088333359669,554.28,405.65
0.1344934637956578,440.55,427.15
0.1344934637956578,440.55,477.65
0.0991198390828653,344.94,416.75
0.1018815138046109,359.8,289.65
0.1009851995948041,362.72,307.85
0.1009851995948041,362.72,421.15
0.1059334025091972,412.1,362.95
0.0558993496779882,197.1,199.15
0.0983573566774834,286.32,399.65
0.1176818829101265,189.6,231.15
0.1176818829101265,189.6,276.15
0.100984264052876,309.87,310.65
0.08232496145101,220.36,268.15
0.1457223688577705,466.6,483.15
0.0625463168815769,143.32,171.95
0.0983268634708555,140.32,153.54999999999998
0.0983268634708555,140.32,179.84999999999997
0.0454045470710345,164.47,116.09999999999997
0.1013378423151183,303.74,344.15
0.1231569636286552,415.46,356.15
0.0587105901374292,157.14,176.21999999999997
0.0695246740386202,156.42000000000002,150.64999999999998
0.0983041756065357,167.06,193.15
0.0983041756065357,167.06,223.3
0.0760153911928174,157.73000000000002,213.15
0.0612108080798266,146.46,142.79999999999998
0.0302655642273909,295.52,249.15
0.0369352772635304,194.21,148.24999999999997
0.0793566693746835,160.87,178.23999999999998
0.0945037564254645,302.18,283.15
0.1315604938495016,486.57,388.05
0.1204880528723944,391.67,331.15
0.126620329188317,400.49,299.15
0.103164454187472,346.46000000000004,309.15
0.103164454187472,346.46000000000004,340.65
0.103164454187472,346.46000000000004,322.15
0.103164454187472,346.46000000000004,362.15
0.103164454187472,346.46000000000004,413.65
0.122592848124733,458.18000000000006,380.65
0.126613923885813,412.29,333.85
0.126613923885813,412.29,338.15
0.126613923885813,412.29,306.15
0.0712558759509645,175.95,195.85
0.1173598031938062,367.88,329.95
0.1173598031938062,367.88,330.95
0.1173598031938062,367.88,340.95
0.1332796474830233,474.05,413.15
0.1213701683782426,470.32,389.75
0.1043688935204532,341.15,306.65
0.1043688935204532,341.15,349.15
0.0743448361315903,168.41,172.61999999999998
0.03991609654208,185.83,239.25
0.1237750033561551,376.7000000000001,341.95
0.1417726150187505,472.48,488.15
0.1155252155999434,406.73,365.55
0.1277632636655948,467.00000000000006,424.35
0.0399017084015913,179.34,216.55
0.0829886364378924,319.83000000000004,232.65
0.0965031577770739,279.95,259.65
0.0965031577770739,279.95,298.95
0.0783761905842657,372.13,298.95
0.0498921075001634,161.33,165.99999999999997
0.1047217093115273,492.11000000000007,315.25
0.1025488941264613,348.84000000000003,413.75
0.1025488941264613,348.84000000000003,497.15
0.0641226063727667,261.99,237.15
0.0755977315534329,300.96,330.15
0.1101413874872964,406.28,506.95
0.1632530019594384,337.39,289.15
0.1594040229864701,613.5200000000001,484.15
0.167198490823525,444.9,322.15
0.161163928557222,574.0,295.15
0.1068747981822621,608.37,451.95
0.1093107301647684,349.46,515.15
0.1399574739664348,476.19,319.15
0.106365058356395,285.86,345.15
0.085888843758462,186.84,167.04999999999998
0.1063860430729052,190.57,207.15
0.1520392676957574,187.5,223.15
0.1470450829245502,264.23,213.15
0.1482727734876176,373.0700000000001,351.15
0.125438061606706,261.35,251.85
0.1140647583853615,241.4,189.25
0.135694664851497,339.58000000000004,305.15
0.1665452152041559,370.68,273.95
0.1347950564957361,243.57,192.45
0.1439816620370738,456.4500000000001,344.15
0.1176201148391107,203.64,171.64999999999998
0.1388049107494938,286.81,291.15
0.1392343029353704,291.69,212.95
0.1107508850381963,224.07,209.15
0.1390343963263586,289.25,241.15
0.1317730915034162,266.71,248.15
0.1373125868746709,273.93,219.85
0.1476361946799859,259.5,273.95
0.1476971464698787,275.85,249.05
0.1705719410576027,347.36,408.15
0.1315244780417566,348.6,284.65
0.1476361946799859,259.5,264.35
0.1412258302168333,253.31,223.15
0.1281360250882006,285.14,213.15
0.1353869618220581,260.13,331.65
0.1561815733574534,320.93,254.65
0.0908318324639987,193.61,240.11
0.0942056323650163,179.3,203.15
0.1213880905924229,332.35,289.65
0.1108144293245993,292.71000000000004,334.45
0.1577268751112796,332.2,275.65
0.1354590468981614,489.78,377.15
0.1447220372454016,264.58,251.55
0.127743775279591,356.22,291.85
0.1199416815162805,238.04,200.55
0.1749251058847837,301.36,383.45
0.1428690436521159,259.08,272.15
0.0973758479849948,197.5,226.05
0.0973758479849948,197.5,249.65
0.1619399474736388,509.7600000000001,348.65
0.1074943224829674,113.48,179.59999999999997
0.086692424504546,102.21,136.33999999999995
0.0283477153240006,127.17,168.34999999999997
0.1737466156287927,387.54,333.65
0.175210258003795,2129.08,510.65
0.1369109092097518,1173.0,528.65
0.2057619306867928,478.27,421.15
0.1735165808377338,300.2,304.65
0.1718324296619997,277.66,260.15
0.161069599021472,630.96,512.45
0.1189783432678545,515.46,443.55
0.1262577922780501,267.61,251.65
0.1167106381075883,275.36,269.84
0.1088415430212689,432.91,408.65
0.1160398873138666,364.03,331.15
0.1209573742635799,539.25,451.15
0.1728442024678444,339.83000000000004,380.15
0.088255626392196,260.82,264.38
0.1367910084383737,490.99,376.15
0.1614752885469073,423.16,410.15
0.1098255711517002,390.24,358.45
0.1191857277255437,420.57,299.65
0.1916763803316125,590.3799999999999,426.15
0.1923164267036938,579.1099999999999,502.15
0.1923164267036938,579.1099999999999,444.15
0.1923164267036938,579.1099999999999,508.45
0.1431705723088413,562.48,483.15
0.1630151058419359,522.36,535.15
0.1210199195068523,708.2399999999999,476.15
0.1210199195068523,708.2399999999999,392.15
0.1059652558766916,646.4499999999999,388.15
0.1557868846946471,568.38,504.15
0.162564396107613,546.15,556.15
0.1841172531633881,705.4599999999999,399.15
0.1556369085567436,479.71,419.15
0.1162325984147073,272.21000000000004,418.15
0.1560806504645884,385.24,326.15
0.1533907427341226,704.16,387.65
0.0463232912212504,334.52,354.65
0.0417088503998108,312.44,296.65
0.0417088503998108,312.44,402.4
0.0345913957894288,228.42,356.15
0.0595023226913631,273.5,282.54999999999995
0.0780758348639812,580.29,430.15
0.0417048284998766,239.69,253.15
0.0894723349415566,699.3499999999999,486.15
0.0926868946472633,184.32,167.64999999999998
0.1247290227016991,225.12,229.15
0.1309397782132426,301.68,317.65
0.1029381074053391,329.72,228.15
0.0828218590549433,233.94,210.15
0.0763354849336503,334.41,303.25
0.0832268880728085,196.18,204.15
0.1238797415589828,279.66,272.54999999999995
0.0708698042200516,161.78,195.12
0.1009824678259628,216.55,266.65
0.1505855494945724,498.96,466.15
0.1447179065464479,491.75,419.15
0.1130035709389545,359.1,355.65
0.0904708828510631,263.32000000000005,295.65
0.0904708828510631,263.32000000000005,329.35
0.128165243518056,561.44,410.15
0.1364073006724303,447.71,454.15
0.1066470804260008,488.17,382.15
0.101276929395512,369.88000000000005,448.15
0.0942056323650163,179.3,204.15
0.1439092495637001,322.08,283.15
0.1160742792992285,382.4500000000001,375.65
0.0966535911638511,287.11,297.15
0.128191829135797,419.45,371.15
0.1186391204229234,375.04,329.65
0.1048262237587609,348.31,324.15
0.1127188872867233,304.57,291.15
0.055147466767271,164.3,159.95
0.131972940002218,164.95999999999998,180.15
0.1566661823817133,423.2000000000001,345.15
0.1566661823817133,423.2000000000001,515.65
0.1396784601846548,241.69,213.15
0.1482727734876176,373.0700000000001,390.65
0.1408348033998629,350.53000000000003,350.15
0.1335950830617869,322.06000000000006,412.65
0.1232846191297459,314.64,276.15
0.1232846191297459,314.64,279.15
0.1232846191297459,314.64,322.15
0.111731843575419,238.81,275.25
0.118839355733848,300.01,316.95
0.1449360489875034,410.42,401.15
0.1569850759231648,442.3,436.15
0.0718093308075245,280.85,310.15
0.1706648061124676,454.68,478.65
0.1496234443356838,403.25,405.15
0.1496234443356838,403.25,436.15
0.1118054366641936,386.62000000000006,369.65
0.1059989246485904,325.42,281.15
0.1325430683557494,445.96,444.65
0.1382232409529764,239.78,233.15
0.0450230917403514,159.8,174.14999999999998
0.0392634714324397,283.86,316.45
0.0780018986660403,220.62,258.15
0.0435518756667352,205.62,262.65
0.061547967015993,126.66,115.87999999999997
0.1055108005988451,124.38,198.85
0.0835098483188469,206.77,194.95
0.1451750234268344,323.03000000000003,311.15
0.0835887930419905,183.06,185.03
0.0835887930419905,183.06,185.75
0.0559216940295597,267.78,284.15
0.0154803491226104,203.45,203.72
0.0905396734868468,175.31,219.48
0.0905396734868468,175.31,155.14999999999998
0.0905396734868468,175.31,139.48
0.0905396734868468,175.31,139.24999999999997
0.0899420835369595,192.83,154.64999999999998
0.1127824909103871,159.81,132.23
0.1480648876677351,259.26,369.95
0.1262140770517589,426.52,394.75
0.1484215486100205,228.13,208.15
0.0630404537315022,253.53,254.85
0.1404326769632126,236.96,374.85
0.1436611220339336,225.65,210.35
0.1869648277266513,327.91,458.65
0.0908318324639987,193.61,160.09999999999997
0.09371662027616,161.19,170.04999999999998
0.0957523094444678,211.12,227.15
0.1294010889292197,141.84,286.95
0.082551299110582,149.92000000000002,182.01
0.1447220372454016,264.58,283.45
0.1252940757111286,146.92000000000002,158.14999999999998
0.0825194268197049,177.26,135.78999999999996
0.1522462562396006,228.03,216.0
0.1868245035523702,364.38000000000005,365.15
0.1646536430946386,436.9000000000001,319.15
0.123850329065947,326.06,341.15
0.0531324234288685,142.46,191.45
0.1404326769632126,236.96,254.15
0.1633425424819286,469.73,464.15
0.1466392448703011,377.38,293.15
0.1095834293468519,309.16,270.15
0.1095834293468519,309.16,280.75
0.1095834293468519,309.16,256.95
0.1095834293468519,309.16,336.30999999999995
0.1095834293468519,309.16,383.25
0.1198881122148058,329.11,314.65
0.1474906727644722,394.94,333.15
0.1395825753315912,374.99,287.15
0.1395825753315912,374.99,288.35
0.1395825753315912,374.99,248.15
0.1456491599457357,518.96,531.45
0.1026805167057896,172.46,219.15
0.0935654041760115,250.7,205.65
0.1441594856060717,159.3,237.75
0.1844481118338026,175.11,189.75
0.1844481118338026,175.11,188.15
0.1200218221494817,370.33,363.65
0.0645676363454918,171.07,149.44
0.0645676363454918,171.07,138.74999999999997
0.0605831124574025,216.89,253.15
0.0605831124574025,216.89,243.15
0.0706729253511753,221.0,209.15
0.073913195782394,188.58,204.75
0.0791331004491338,137.93,149.04999999999998
0.052857244701545,169.31,136.54999999999998
0.0942060719632546,134.61,145.54999999999998
0.0942060719632546,134.61,148.95
0.0942060719632546,134.61,159.74999999999997
0.0679302162156657,165.99,137.64999999999998
0.0679302162156657,165.99,157.95
0.0997161365456002,277.17,191.15
0.1402066607767064,520.0,436.15
0.1319078544296041,356.51,402.45
0.0948106442874594,309.96000000000004,316.15
0.123850329065947,326.06,274.17999999999995
0.0415631457960852,190.53,274.15
0.0909274212906509,270.17,402.45
0.1120108094347567,309.13,309.15
0.1014319809069211,354.29,365.85
0.1407382748927356,339.40000000000003,288.15
0.1868245035523702,364.38000000000005,380.65
0.1430781445678598,374.91,334.15
0.1317006490902097,299.08000000000004,387.05
0.1183321512561126,279.13,259.07
0.1183321512561126,279.13,262.7
0.1626352925892546,435.18,426.65
0.1407382748927356,339.40000000000003,298.15
0.1251144921636474,369.43,330.84
0.1403883593335187,429.7000000000001,379.45
0.1699762409643417,347.63,296.04999999999995
0.0815938973558427,146.7,174.89
0.123850329065947,326.06,413.752
0.1183253706704904,495.82,431.35
0.1277009450570626,403.0700000000001,338.15
0.1023798612020426,543.06,396.15
0.1062861686619252,342.8,356.65
0.0844942378138453,282.53000000000003,224.15
0.0844942378138453,282.53000000000003,210.63
0.1152429964901703,380.65,434.15
0.1514016570196346,289.23,454.35
0.1718306662126887,278.82,379.15
0.1334683460023304,670.32,508.15
0.1166843556298004,527.24,412.65
0.138008528293189,624.96,569.15
0.15361078440804,697.3699999999999,372.45
0.177367124828667,579.3199999999999,401.15
0.177367124828667,579.3199999999999,453.25
0.177367124828667,579.3199999999999,411.15
0.177367124828667,579.3199999999999,411.15
0.177367124828667,579.3199999999999,435.15
0.1736819919197851,640.52,457.15
0.1645965688723915,483.54,388.95
0.1645965688723915,483.54,362.35
0.1645965688723915,483.54,444.25
0.1960960690833858,706.98,420.45
0.1517773420850737,560.38,372.15
0.1886223169288647,667.9300000000001,455.85
0.1886223169288647,667.9300000000001,438.15
0.1886223169288647,667.9300000000001,478.15
0.1547082576128867,587.1800000000001,347.15
0.1509381423879839,590.1,400.15
0.1509381423879839,590.1,508.15
0.1947096234083635,422.06,306.65
0.1615224075209956,642.76,483.15
0.1462308564401145,612.33,416.15
0.1483677377087157,624.5,433.65
0.1970615671641791,399.52,311.35
0.198704225883418,388.25,258.15
0.1588683949983498,573.84,421.15
0.1588683949983498,573.84,490.15
0.1588683949983498,573.84,445.15
0.1726972630643941,685.5600000000001,411.15
0.1816878228421515,595.26,418.25
0.1816878228421516,595.26,387.15
0.1816878228421515,595.26,378.75
0.1816878228421515,595.26,335.54999999999995
0.1816878228421515,595.26,407.55
0.1628608320362246,560.93,345.65
0.1731342198968099,754.48,468.65
0.1615224075209956,642.76,432.15
0.1892115596200627,631.98,474.75
0.1695117494835595,395.79,231.15
0.195762579144014,410.79,251.75
0.140427023439306,413.21,325.15
0.1626236535833197,534.85,415.15
0.1589050470487597,738.1800000000001,582.15
0.1589050470487597,738.1800000000001,572.15
0.1661012010074307,637.86,316.45
0.180094750413312,548.14,346.04999999999995
0.1748093910868329,322.74,293.15
0.1583026393397318,292.31,265.45
0.1658778003853484,422.36,282.75
0.1544177138701982,483.84,298.15
0.1683455125831418,467.44,291.15
0.1457335482260005,199.6,228.15
0.1457335482260005,199.6,284.9
0.1207870976635192,245.2,356.15
0.1667139135247506,191.85,175.94
0.1417790555912145,509.89,378.65
0.1279696711092932,594.45,494.15
0.0860993261791864,207.4,177.64999999999998
0.0860993261791864,207.4,177.64999999999998
0.0860993261791864,207.4,177.64999999999998
0.1442966800391696,224.69,203.95
0.0527874044662733,251.76,218.15
0.1479183036712874,236.86,221.85
0.1102299033085684,390.3200000000001,406.15
0.1472442347386032,720.6499999999999,444.65
0.1048706268901914,344.84000000000003,371.15
0.1170099969706149,382.78,374.55
0.1302781736369042,406.48,335.15
0.1177708048951998,330.5,326.35
0.1152740368610599,565.0,510.15
0.1310977951909042,489.72,423.15
0.0960406468802281,457.66,362.65
0.0858164136553741,422.03,378.95
0.1287607226294296,596.28,520.15
0.1244861552780578,312.76000000000005,422.15
0.1558421010995964,535.12,359.04999999999995
0.1034613921643209,307.92,300.15
0.1201977938379611,322.92,325.35
0.1054228435363698,302.84000000000003,320.65
0.1213865492868328,417.7,384.15
0.1136471542890685,401.43000000000006,357.65
0.1615472878711583,549.6800000000001,443.15
0.1061617799272713,346.64000000000004,333.54999999999995
0.0909659508630243,285.38000000000005,255.15
0.110278384339372,300.38,324.33
0.1386403176532285,505.56,527.15
0.1418773787541922,405.7000000000001,347.15
0.0990833737818765,392.02,395.65
0.0971428571428571,284.66,281.35
0.0946472319650316,300.07000000000005,300.015
0.1261627722214907,391.19,364.15
0.1336914508061946,330.22,475.15
0.12559568393743,393.5700000000001,323.65
0.1353654432756917,383.16,401.85
0.1194679701440024,491.6,411.15
0.1275590081560232,402.5,346.15
0.1040781269503503,289.11,298.37
0.0980796578338887,334.93,338.15
0.1371243655625307,451.46,344.15
0.1194679701440024,491.6,346.15
0.1068174677976752,521.11,370.65
0.1155925071194591,311.65000000000003,279.15
0.0777918723540828,314.07000000000005,302.25
0.1154468716974569,411.51,350.15
0.1155148471532651,361.58,345.65
0.09872738686298,346.58000000000004,319.15
0.1155148471532651,361.58,307.15
0.1146163449534235,334.61,317.95
0.1110785116097118,292.61,322.15
0.1175933928742917,356.5,329.15
0.1450459652706843,529.9200000000001,473.15
0.1258676059256191,407.58,394.15
0.1022659559048523,312.24,257.79999999999995
0.1287620375779732,454.77,462.15
0.1372425230386521,444.36,509.15
0.0742043754296575,276.73,216.15
0.1534475792075676,461.09,340.25
0.1394839917653745,787.3500000000001,505.15
0.1567009017545644,589.53,378.15
0.1229926703630024,213.11,175.84999999999997
0.1611771565226844,210.04,210.15
0.1301293309915374,226.18,187.75
0.1221409906339,179.61,158.34999999999997
0.154448033903015,309.66,257.45
0.1447220372454016,264.58,228.85
0.1374783254892246,371.14,242.15
0.1502595797280592,287.12,267.25
0.1304917755507633,191.78,170.46999999999997
0.1920748599454145,459.61,346.15
0.1718431865054787,682.16,334.15
0.0348463931072337,313.36,305.65
0.0348463931072337,313.36,327.15
0.0348463931072337,313.36,384.55
0.1562520400569258,715.4200000000001,562.65
0.1894652742110368,547.38,429.15
0.1306281079841035,733.8199999999999,477.65
0.0348350044720614,305.61,350.15
0.1111797559675355,550.8800000000001,338.15
0.1164891593761886,347.96000000000004,354.95
0.1597763762675735,551.46,308.65
0.1302027473423195,437.55,430.15
0.0979337890775021,237.88,220.95
0.0979337890775021,237.88,303.15
0.0676263714314249,153.55,172.14999999999998
0.0892535892942119,165.72,293.15
0.16979491967419,337.7,316.95
0.1846197209564527,498.3,353.75
0.1739694864501595,398.52,344.15
0.1769295480935571,465.81,367.15
0.1667563206024749,335.94,311.15
0.1863097207126321,493.22,306.15
0.1863097207126321,493.22,306.15
0.1863097207126321,493.22,335.04999999999995
0.1863097207126321,493.22,335.04999999999995
0.1580377923536399,267.0,317.15
0.1687084248863737,358.19,374.15
0.1575672185041679,225.0,263.6
0.1858062584219192,391.52,341.15
0.2045991385299428,546.2,399.75
0.1730273107374786,346.64,354.45
0.1562956712606782,289.99,277.15
0.1525638935412311,261.46000000000004,266.45
0.1846027895088904,385.6,316.97
0.1659341308046086,285.82,297.35
0.1470438287207721,270.82,292.15
0.1542943636985073,274.93,294.15
0.149153441088276,304.85,256.15
0.1518500035645539,223.24,237.96
0.2072820297168488,541.12,438.65
0.159342487827092,289.87,274.35
0.1567888446546608,299.38,277.15
0.172803539154595,308.26,300.95
0.1792532405351108,458.66,342.65
0.1576573992266295,414.82,314.65
0.1477856499403499,319.04,271.15
0.1354926609792224,300.0,285.75
0.1552355025859784,326.33000000000004,274.65
0.1484012296624704,620.75,316.65
0.1608004968811562,430.76,339.15
0.1794388436491712,707.8000000000001,369.65
0.1792457368256486,271.97,254.15
0.122964552497707,530.23,329.15
0.1744144783534421,450.4,342.85
0.0789027861346168,404.76,406.15
0.168320616090262,315.16,309.63
0.1980614270699525,636.36,398.65
0.1846175505058589,475.76,348.21
0.1729664550920271,375.98,337.04999999999995
0.1921674757122122,455.44,235.15
0.1864602185996487,470.68,297.65
0.1864602185996487,470.68,297.65
0.1864602185996487,470.68,327.15
0.1864602185996487,470.68,327.15
0.1864602185996487,470.68,297.15
0.0678592628568344,327.37,325.65
0.1104667979779892,296.66,330.15
0.1074221114042943,312.36,349.65
0.1074221114042943,312.36,349.65
0.1074221114042943,312.36,349.65
0.1074221114042943,312.36,313.15
0.1074221114042943,312.36,313.15
0.1074221114042943,312.36,313.15
0.1074221114042943,312.36,313.15
0.1074221114042943,312.36,313.15
0.1074221114042943,312.36,313.15
0.1495811942718184,198.0,247.15
0.1651137784036635,539.53,484.65
0.1696090532125869,179.35,123.14999999999998
0.1841177897304931,279.12,218.15
0.1801348411810455,314.59,297.25
0.1806059928860085,337.13,299.25
0.0785088490540668,449.56,358.15
0.0785088490540668,449.56,358.15
0.0785088490540668,449.56,337.15
0.0785088490540668,449.56,337.15
0.08871309005861,553.62,419.15
0.0888672638210656,536.0999999999999,431.15
0.0888672638210656,536.0999999999999,431.15
0.0888672638210656,536.0999999999999,431.15
0.0888672638210656,536.0999999999999,367.15
0.0888672638210656,536.0999999999999,367.15
0.0888672638210656,536.0999999999999,367.15
0.0888672638210656,536.0999999999999,391.15
0.0888672638210656,536.0999999999999,391.15
0.0888672638210656,536.0999999999999,391.15
0.0880728541444656,523.6600000000001,430.65
0.0880728541444656,523.6600000000001,419.15
0.0844041917587369,540.4200000000001,404.15
0.1536985305807271,471.73,441.15
0.1536985305807271,471.73,441.15
0.1225633216154544,635.8,388.15
0.1172959161196529,566.3,494.65
0.1172959161196529,566.3,494.65
0.1172959161196529,566.3,494.65
0.1172959161196529,566.3,453.15
0.1172959161196529,566.3,453.15
0.1172959161196529,566.3,453.15
0.1172959161196529,566.3,454.15
0.1172959161196529,566.3,454.15
0.1172959161196529,566.3,454.15
0.112404912668395,614.74,471.15
0.1286812512353194,622.8799999999999,563.15
0.1286812512353194,622.8799999999999,563.15
0.1353495568068985,577.13,395.65
0.1418686574688088,608.4100000000001,330.15
0.1605372123300408,399.42,362.15
0.031260392417692,112.3,90.36999999999998
0.1885191347753743,278.82,284.29
0.1467745053811947,233.94,260.15
0.1129723145981305,227.04,292.04999999999995
0.1370584773713237,242.04,242.15
0.1258676059256191,407.58,346.65
0.1683455125831418,467.44,329.75
0.1717393644066222,557.5999999999999,342.25
0.127183202332785,255.68,233.15
0.1729562390967476,602.6800000000001,348.45
0.1702396487085485,512.52,334.85
0.1205763257155535,333.62,363.15
0.129741960331215,320.76,318.15
0.1704830810532759,418.31,333.65
0.0957496496964035,185.22,231.95
0.0801454849767449,148.76,125.26
0.1089669843061494,173.12,159.01
0.1673105886975312,256.38,283.54999999999995
0.128849883311968,668.84,373.15
0.1140312405114539,659.7099999999999,459.15
0.1102287398601738,313.56000000000006,312.15
0.1494246066994334,661.0000000000001,499.15
0.1203510664664459,324.35,252.15
0.1203510664664459,324.35,277.85
0.1253087316577073,385.55,406.15
0.0957705436001539,228.57,243.55
0.1400816047622488,420.13,344.65
0.1447260735605622,412.96,293.85
0.1447260735605622,412.96,472.15
0.1021214971161288,380.08,335.15
0.1263842347040679,217.89,203.15
0.1274979380897252,221.94,211.45
0.1259624054935145,231.45,225.85
0.1178281624865918,290.55,339.15
0.1085776330076003,318.87,310.65
0.1508955477854197,480.48,369.65
0.1356751453662271,384.7000000000001,274.25
0.1356751453662271,384.7000000000001,333.15
0.1519962892924679,522.35,397.15
0.1265868592852075,340.29,302.15
0.1265868592852075,340.29,339.65
0.128892583933623,366.22,352.15
0.128892583933623,366.22,408.15
0.1254988171760376,423.31,391.15
0.1426692636801011,438.21,446.65
0.1190611309104942,177.17000000000002,189.35
0.1326233450896322,249.64,228.15
0.1177622182047005,186.68,202.15
0.1359653986913607,195.56,192.15
0.1348733594847207,355.72,287.45
0.1348733594847207,355.72,362.75
0.1687115403537719,363.02,469.65
0.1264203724944918,302.12,226.15
0.1264203724944918,302.12,209.15
0.1264203724944918,302.12,268.04999999999995
0.1281532888276409,259.0,209.75
0.1321777831399596,320.20000000000005,343.65
0.099088237510361,206.34000000000003,178.2
0.1162235020218109,347.07000000000005,359.15
0.135928479208789,374.48,320.65
0.1598077674681179,429.78,371.65
0.1733325125005984,442.16,449.65
0.1163959860697709,259.94000000000005,238.65
0.1262134912129189,332.41,273.15
0.1298040796877003,335.9100000000001,333.65
0.0976544594954446,332.26000000000005,255.15
0.117117117117117,282.05,306.15
0.1349001377410469,199.71,176.14999999999998
0.1542699724517907,302.98,241.35
0.1160730888556133,203.2,258.15
0.1034908866234168,141.66,141.14999999999998
0.1200992968782502,207.25,173.14999999999998
0.128170920913502,225.64,398.15
0.1601906309830441,263.64,251.15
0.1469234740835522,249.16000000000005,321.4
0.1197868642442738,207.09,252.15
0.1303861763919604,279.56000000000006,265.15
0.1114039290848107,195.82,192.55
0.1297278892262292,277.40000000000003,279.65
0.1288942324693235,253.43,247.05
0.1223122496150699,419.78,383.65
0.1325806832958977,290.42999999999995,325.15
0.1274195552242514,339.70000000000005,324.15
0.0870939378817044,171.8,130.24999999999997
0.0740536108932773,187.3,161.86999999999998
0.0732304900181488,204.82,163.24999999999997
0.079642322459746,179.55,134.73
0.0788162997930812,197.07,154.34999999999997
0.097526199472446,164.05,123.74999999999996
0.1557991633470111,267.33,253.15
0.0700487676673286,289.31,331.65
0.1208999158957107,217.65,255.15
0.1592236572512002,507.17,405.15
0.1249675275844625,167.31,133.14999999999998
0.1308694617223642,327.47,339.65
0.1111591244356364,253.92,210.25
0.1111591244356364,253.92,188.85
0.1111591244356364,253.92,219.45
0.1111591244356364,253.92,223.65
0.1111591244356364,253.92,206.25
0.0633873646293827,178.61,173.74999999999997
0.0662721524415441,146.19,150.76999999999998
0.0832648421117316,213.4,183.65
0.1640435393144426,339.17,273.15
0.1624922252523802,392.77,398.15
0.1624922252523801,392.77,351.65
0.1624922252523801,392.77,390.65
0.1624922252523801,392.77,384.45
0.1356281575436443,310.84000000000003,291.15
0.159342487827092,289.87,271.35
-0.0652313395594211,113.86,103.98999999999998
0.181084517349646,723.2,422.15
0.1762288420905987,239.51,195.15
0.0834041078083024,482.74,350.15
0.1309605698182705,400.62000000000006,302.15
0.1199402974424232,273.05000000000007,299.15
0.1509226619475088,266.73,307.65
0.1716480957165037,439.84,464.15
0.1211610881107759,176.19,158.24999999999997
0.1481284875601138,233.52,206.95
0.1642974648837899,334.95,297.35
0.1188628475607379,206.92,173.14999999999998
0.1204267250222251,271.56,233.15
0.1445768094637135,222.25,205.55
0.1308444226029133,225.74,203.15
0.1306104441916083,229.79,193.15
0.1292062579024195,239.3,183.15
0.0892488584765502,601.84,315.04999999999995
0.1738562468182386,301.82000000000005,318.95
0.1779030517348273,382.85,302.15
0.1766090514704875,360.31,281.15
0.1000515563575433,195.35,173.14999999999998
0.1399720777970344,371.66,347.15
0.1399720777970344,371.66,390.15
0.0961068665403138,440.1599999999999,354.65
0.1484215486100205,228.13,283.15
0.1358294003119233,417.68,317.15
0.1359485406537098,248.64,208.15
0.0893319772016351,165.51,150.95
0.1158138321781545,305.96000000000004,280.65
0.1293752012247606,364.08,266.15
0.1296501738037127,325.91,240.15
0.1311293543376969,282.7900000000001,258.15
0.1198509171518354,283.73,263.15
0.1131449376665873,195.98,173.84999999999997
0.1276625162266586,331.67,253.15
0.0948171383759892,194.33,192.35
0.0366257931132815,214.72,129.34999999999997
0.1023027019319883,186.58,167.24999999999997
0.1023027019319883,186.58,167.24999999999997
0.1023027019319883,186.58,164.14999999999998
0.1023027019319883,186.58,164.14999999999998
0.03719018084171,199.22,142.95
0.0783746006389776,145.8,160.14999999999998
0.1195977167708615,257.18,264.15
0.082551299110582,149.92000000000002,158.14999999999998
0.079312276770082,182.34,182.35
0.0923219505239895,149.2,160.24999999999997
0.1045110192837466,184.71,175.34999999999997
0.1005724489260018,157.97,167.26
0.1120797808331412,296.64,259.25
0.1120797808331412,296.64,265.75
0.1262927976701638,361.51,361.65
0.14216253762445,362.47,260.95
0.14216253762445,362.47,260.85
0.1457673665549713,416.07,320.15
0.1457673665549713,416.07,330.15
0.139661807892937,413.78,330.65
0.1536273115220482,256.06,228.75
0.169623929518389,347.33,218.15
0.166155795455273,357.49,306.25
0.1678786044145024,352.41,252.15
0.1678786044145024,352.41,252.15
0.1678786044145024,352.41,278.25
0.1678786044145024,352.41,278.25
0.1511017716581139,244.79,228.45
0.126339178063316,238.37,223.15
0.103388054488299,153.65,154.59999999999997
0.1402597801623818,210.98,181.95
0.0908746686861038,231.89,260.15
0.1334239197164538,318.06,291.15
0.1334239197164538,318.06,273.15
0.1334239197164538,318.06,318.15
0.1244945472368581,311.28000000000003,328.15
