Mol. wt.,JR Tm /K,EnthalpyFus/MW,CRC Tm /K
135.00400000000005,178.92000000000002,0.0652573257088678,139.74999999999997
135.00400000000005,175.6,0.0762199638529228,161.95
135.00400000000005,175.6,0.0762199638529228,157.74999999999997
213.11800000000008,303.62,0.0618436734578965,292.15
191.45500000000004,286.04,0.0753701914287952,260.54999999999995
191.45500000000004,286.04,0.0753701914287952,337.92999999999995
143.41100000000003,202.02,0.0726583037563366,256.45
129.384,190.75,0.0605175292153589,185.25
233.49200000000005,358.51,0.0908382300035975,369.65
163.05800000000008,224.56,0.051638067436127,216.87
221.18200000000016,262.26,0.1218001464856994,243.85
225.90000000000003,328.48,0.0807436918990703,356.15
163.829,205.67,0.0518833661927985,217.15
130.919,147.01,0.0478922081592434,127.99999999999996
185.06400000000008,291.17999999999995,0.0811611118315825,256.15
185.06400000000008,291.17999999999995,0.0811611118315825,272.95
247.004,555.86,0.1318602127900763,348.15
249.23600000000025,284.8,0.1288738384503039,263.54999999999995
108.96599999999997,172.1,0.0570820255859626,154.74999999999997
201.06300000000007,300.89000000000004,0.0825611872895559,275.15
167.00200000000007,236.97,0.0944300068262655,259.35
185.06400000000005,278.66,0.0832684909004452,205.65
194.0720000000001,352.79,0.0822375200956345,340.15
181.032,325.63,0.1015842502982898,337.65
319.3709999999993,341.15,0.1411211412432566,301.54999999999995
305.3439999999993,329.88,0.1391217774051564,290.65
165.0740000000001,217.18,0.1004398027551279,188.25
203.03500000000005,439.93,0.111754131061147,386.15
282.9059999999999,314.18,0.0517486373565778,275.25
282.9059999999999,314.18,0.0517486373565778,363.52
208.05800000000005,394.17,0.0968960578300281,314.65
186.05200000000008,363.17,0.0947584546255885,299.15
171.03700000000006,254.87,0.0772347503756497,271.65
196.04700000000005,343.65,0.0863058348253224,369.65
151.0470000000001,190.91,0.0693161731116804,161.14999999999998
185.06400000000005,278.66,0.0832684909004452,294.15
221.0970000000001,345.17,0.0913626145990221,329.15
216.03400000000005,411.0,0.111926826332892,332.45
232.03300000000004,522.72,0.1291626622075308,421.15
213.07400000000004,339.86,0.0919868214798614,324.15
137.02000000000007,197.06,0.029119836520216,256.35
207.07,333.9,0.0850437050272854,331.15
217.022,495.51,0.1216466533346849,384.65
202.007,399.73,0.1068774844436083,327.15
199.98800000000003,451.04,0.1046562793767625,404.65
333.3979999999993,352.42,0.1429522672601518,300.75
223.11000000000013,400.32,0.1429787996952175,311.65
246.96,309.15000000000003,0.0975056689342403,242.15
151.0470000000001,190.91,0.0693161731116804,177.64999999999998
181.02900000000008,366.51,0.1332935607002192,313.15
173.00900000000004,355.32,0.0948505569074441,278.75
173.00900000000004,355.32,0.0948505569074441,336.15
214.06200000000007,381.25,0.1028673935588754,441.15
199.04700000000005,328.59000000000003,0.085457203575035,323.65
261.1179999999999,411.36,0.0919124686923154,355.65
122.99299999999997,168.37,0.0430105778377631,184.25
152.97500000000002,343.97,0.1238764504003922,335.65
120.97699999999998,178.29,0.0744769666961488,160.14999999999998
120.97699999999998,181.61,0.0622432363176471,153.84999999999997
215.0900000000001,299.64,0.0910316611650936,283.85
157.99800000000005,303.87,0.0833554855124748,233.05
157.99800000000002,303.87,0.0833554855124748,273.65
208.058,394.17,0.0968960578300281,297.15
205.076,392.26,0.0798240652245996,367.65
171.03700000000006,267.39,0.0749545419996842,235.05
198.274,253.01,0.0444334607664141,267.54999999999995
162.93600000000004,176.29000000000002,0.0494059017037364,179.24999999999997
225.007,271.58000000000004,0.0651090854951179,274.15
229.93,594.0799999999999,0.1317792371591354,291.15
235.2090000000002,273.53,0.1255479169589598,263.25
183.04800000000003,261.06000000000006,0.08740876709934,266.15
183.04800000000003,261.06000000000006,0.08740876709934,280.15
183.04800000000003,276.9,0.0771928674446046,220.45
225.29600000000016,581.09,0.1687557701867764,360.15
54.09200000000001,139.59,0.1288545441100347,136.95
130.18999999999997,222.04,0.1122974114755357,275.45
72.10699999999996,176.84,0.1166322271069383,176.28999999999996
58.12400000000002,134.84,0.1052921340582203,134.84999999999997
90.12199999999994,241.48,0.1195046714453741,196.15
90.12199999999994,226.48,0.0804465058476288,280.15
86.08999999999996,234.7,0.1081426414217679,271.95
122.25799999999995,207.76,0.1161478185476615,219.25
234.16000000000005,792.3199999999999,0.2135292107960368,509.65
90.19099999999996,171.3,0.1126498209355701,157.48999999999998
88.10599999999995,295.44,0.1845504278936736,268.03
74.12299999999995,180.66,0.0901204754259812,184.71
106.55199999999996,214.69,0.1117764096403634,184.15
70.09099999999997,171.76,0.1228403076001199,196.55
56.10800000000002,129.76,0.1126399087474156,134.26
56.10800000000002,129.76,0.1126399087474156,167.63
78.074,259.74,0.1195020109127238,369.15
88.10599999999995,251.4,0.1644609901709305,284.15
88.10599999999995,251.4,0.1644609901709305,300.15
67.09099999999998,194.75,0.1165581076448406,221.65
67.09099999999998,198.07,0.0944985169396789,186.15
86.08999999999996,290.36,0.1911952607736091,288.15
86.08999999999996,290.36,0.1911952607736091,344.45
72.10699999999996,190.58,0.144368785277435,243.15
132.206,223.8,0.1202668562697608,230.05
118.17599999999992,240.43,0.1402145951800705,198.35
223.27200000000013,449.58,0.1449801139417391,427.15
295.3389999999996,638.8199999999999,0.1411259603371043,332.45
116.15999999999993,184.71,0.1045110192837466,174.24999999999997
158.19700000000012,272.18,0.1418484547747427,237.55
73.13899999999995,218.1,0.1546370609387605,224.15
73.13899999999995,220.52,0.0533231244616415,206.23
117.19199999999992,273.28,0.1107584135435866,317.15
149.2370000000001,327.08,0.0877128326085353,290.15
134.222,228.88,0.1169703923350866,185.34
134.222,231.3,0.0616888438557017,215.31
166.2200000000001,454.74,0.1194200457225363,401.15
178.2310000000001,415.69,0.1157486632516228,353.65
178.2310000000001,415.69,0.1157486632516228,437.15
144.21400000000014,222.25,0.1445768094637135,181.65
227.6910000000001,496.9,0.1514772213218791,364.65
140.27000000000007,209.84,0.0961716689242175,198.47
156.26900000000018,268.84000000000003,0.0719272536459565,318.15
156.26900000000018,268.84000000000003,0.0719272536459565,355.15
156.26900000000018,268.84000000000003,0.0719272536459565,356.15
126.2429999999999,202.09,0.1029760065904645,165.2
162.27600000000015,278.88,0.0781384801202888,255.15
178.27500000000015,390.6,0.1036039826111343,295.45
178.27500000000015,390.6,0.1036039826111343,355.54999999999995
240.2150000000001,655.28,0.1499073746435484,399.15
162.27600000000015,266.36,0.080541792994651,234.75
102.17699999999992,182.03,0.0496197774450219,179.14999999999998
160.25700000000018,315.25,0.1237387446414195,316.15
118.24499999999992,194.2,0.0677407078523405,187.25
172.26800000000017,244.79,0.1511017716581139,223.15
90.12199999999994,220.31,0.0441623576929052,279.15
180.24700000000013,389.04,0.0968670768445521,324.15
194.2300000000001,394.2000000000001,0.1464243422746228,341.65
164.24800000000013,277.32000000000005,0.0710510934684135,292.25
180.24700000000013,389.04,0.0968670768445521,338.15
148.24900000000014,255.09,0.0706918765050691,231.79
88.14999999999993,168.34,0.1121951219512196,157.45
164.24800000000013,366.81,0.0990575227704446,319.65
164.24800000000013,366.81,0.0990575227704446,300.65
184.28200000000007,319.18,0.1231265126273862,253.45
214.34900000000025,278.6,0.1576401102874282,235.15
338.5759999999992,374.95,0.1692677567222725,246.75
158.24100000000016,233.52,0.1481284875601138,189.38
150.22100000000012,343.02,0.0936620046464874,267.54999999999995
150.22100000000012,340.6,0.1429893290551919,295.15
150.22100000000012,343.02,0.0936620046464874,373.15
176.25900000000013,316.29,0.0832297925212329,290.85
160.1690000000001,474.85,0.1913603756032689,377.65
127.18699999999993,271.9,0.0927767775008452,401.15
179.2190000000001,473.54,0.1706850278151311,370.15
311.5919999999997,443.30000000000007,0.1215050450589233,301.65
116.16399999999994,316.96000000000004,0.1462587376467753,442.15
160.26000000000013,264.6,0.0735679520778734,236.25
100.16099999999992,180.27,0.0378390790826769,161.14999999999998
54.09200000000001,240.94,0.1708200843008208,240.95
114.05599999999998,562.14,0.2588202286596058,439.15
84.07399999999997,401.54,0.2305112163094417,351.15
70.09099999999997,242.63,0.1880412606468734,209.65
86.08999999999997,199.35,0.0876989197351609,229.79
532.6300000000008,947.47,0.1277434616901036,544.15
532.6300000000008,947.47,0.1277434616901036,494.15
200.2340000000001,573.88,0.1269514667838628,475.15
200.2340000000001,573.88,0.1269514667838628,460.15
314.4689999999994,589.51,0.1479001109807328,340.15
305.4179999999995,548.02,0.1515627762607314,338.15
201.22500000000008,391.63,0.1336315070195055,415.85
166.1800000000001,384.59,0.1509808641232397,342.65
168.19900000000007,497.4,0.1637346238681561,498.15
201.56500000000003,423.4500000000001,0.1362835809788405,353.15
68.03099999999999,180.0,0.3017741911775514,160.64999999999998
82.461,181.47,0.087556541880404,125.14999999999998
66.006,152.14,0.0924158409841529,159.14999999999998
180.15900000000005,551.3299999999999,0.1831715318135646,457.65
179.1970000000001,569.97,0.1941996796821374,479.15
260.33400000000006,433.0,0.1338280823864727,365.15
536.8880000000007,536.4000000000001,0.1291889556108535,460.65
536.8880000000007,458.00000000000006,0.1484480934571082,426.15
568.8860000000026,666.3199999999999,0.1374792137616317,488.65
552.8870000000016,609.74,0.1321427344104668,433.15
552.8870000000016,423.66,0.1728924716985563,441.15
222.3720000000002,425.39,0.0594499307466766,359.15
223.27200000000013,438.23,0.1917840123257729,367.15
304.2169999999996,539.3900000000001,0.1552510214748027,340.04999999999995
561.5470000000018,797.18,0.1488566406729975,363.15
397.771,547.69,0.0793924142282871,378.15
223.65900000000008,409.55,0.138290880313334,318.65
338.87599999999986,522.06,0.0709994216173467,428.15
268.1869999999997,411.49,0.1271500855746178,328.15
93.51299999999998,275.41,0.1275758450696694,394.15
211.64800000000008,423.84,0.1309249319625037,405.15
154.59600000000003,286.19000000000005,0.105500789153665,329.65
112.943,222.07,0.0967744791620552,251.45
213.6670000000001,454.59,0.1219654883533722,394.15
127.57399999999996,309.5,0.1124053490523147,262.85
142.58500000000006,259.74,0.0906126170354525,246.65
212.6790000000001,394.3200000000001,0.110542178588389,356.65
112.55899999999995,213.72000000000003,0.0846667081264048,227.95
170.59500000000006,409.38,0.1434391394823997,349.75
151.59600000000006,313.77,0.1044222802712472,297.15
151.59600000000006,313.77,0.1044222802712472,302.15
142.58900000000008,405.28,0.1343020850135703,364.15
144.55700000000004,437.16,0.1459631840727187,321.65
144.55700000000004,437.16,0.1459631840727187,381.15
142.58500000000006,298.33000000000004,0.1109513623452676,346.15
144.62600000000003,262.70000000000005,0.0912007522852045,334.15
156.568,398.11,0.1397475857135557,413.55
156.568,398.11,0.1397475857135557,512.65
137.56900000000002,302.5,0.0962426127979413,314.15
184.65100000000007,523.74,0.125859053024354,477.15
169.63600000000002,427.96,0.1086443915206677,297.15
168.58300000000006,466.86000000000007,0.1634803034706939,457.65
169.56700000000004,426.61,0.1566932245071269,464.65
175.01400000000004,317.36,0.1001634154981887,289.15
188.61700000000005,382.2600000000001,0.1135104470964971,369.15
188.65700000000007,320.28000000000003,0.0992807051951424,289.15
203.67200000000008,416.06,0.1155288895871793,407.15
88.53699999999998,147.28,0.072737951364966,143.14999999999998
122.55099999999996,310.36,0.1381465675514684,289.15
90.55299999999995,145.72,0.1015979592062107,155.84999999999997
90.55299999999995,145.72,0.1015979592062107,167.34999999999997
170.0830000000001,249.69,0.1335230446311505,239.15
161.03100000000006,267.43,0.0989250516981202,256.15
124.99799999999998,178.96,0.0953615257844125,259.15
189.04100000000005,328.63,0.1064319380451859,374.65
182.60600000000005,415.57,0.149283156084685,485.15
182.60600000000005,415.57,0.149283156084685,522.65
176.7310000000002,232.38,0.146267491272046,241.85
208.28,235.55,0.0460437872095256,253.15
130.47700000000003,306.42,0.1074518880722272,298.15
100.495,128.4,0.0773172794666401,142.36
86.468,117.13,0.0599065550261368,115.73
187.6260000000001,401.54,0.1125643567522624,364.15
155.62800000000007,281.25000000000006,0.1114837946899015,308.65
140.61300000000008,261.29999999999995,0.0991373486093034,267.15
156.61200000000005,373.02,0.1259162771690546,356.15
106.59599999999996,178.45,0.0515028706518068,253.15
217.568,621.76,0.1667984262391528,430.15
202.553,525.98,0.1554161133135525,323.35
252.61300000000003,616.28,0.1522882828674691,419.65
203.541,586.25,0.1671899027714318,339.65
230.69400000000007,365.23,0.0969682783254007,341.65
204.78500000000025,254.92,0.1515247698806063,263.85
80.51399999999998,203.04,0.114514245969645,205.15
156.61200000000005,271.01000000000005,0.0990345567389471,290.25
140.61300000000008,248.78,0.1019109186206111,189.85
140.61300000000008,248.78,0.1019109186206111,210.65
145.56400000000005,322.61,0.1169932126075128,318.15
130.549,226.83,0.0936812997418593,246.35
175.54600000000002,382.96,0.1321590922037528,314.65
134.65,198.57,0.1342740438173041,203.75
120.62299999999992,187.3,0.1284166369597838,179.14999999999998
172.567,509.83,0.1602855702422827,444.15
232.66600000000005,493.2,0.1233527889764726,368.45
238.45500000000004,284.3,0.0568241387263844,326.72
154.64000000000007,245.05,0.0865882048629073,198.75
50.48800000000001,130.95,0.0503089843131041,175.51
157.60000000000008,355.52,0.1124999999999999,357.15
141.60100000000006,333.29,0.1168070846957295,280.15
141.60100000000006,333.29,0.1168070846957295,299.15
141.60100000000006,333.29,0.1168070846957295,299.15
170.59500000000006,336.62,0.1580351124007151,293.65
106.59599999999996,178.45,0.0515028706518068,200.55
90.55299999999995,182.7,0.0933155168796175,182.25
156.61200000000005,271.01000000000005,0.0990345567389471,297.65
176.64600000000007,315.29,0.1081824666281715,305.15
