Mol. wt.,JR Tm /K,EnthalpyFus,CRC Tm /K
400.6909999999992,523.6600000000001,35.29,419.15
400.6909999999992,540.4200000000001,33.82,404.15
176.12400000000005,471.73,27.07,441.15
176.12400000000005,471.73,27.07,441.15
421.57799999999946,635.8,51.67,388.15
272.3879999999997,566.3,31.95,494.65
272.3879999999997,566.3,31.95,494.65
272.3879999999997,566.3,31.95,494.65
272.3879999999997,566.3,31.95,453.15
272.3879999999997,566.3,31.95,453.15
272.3879999999997,566.3,31.95,453.15
272.3879999999997,566.3,31.95,454.15
272.3879999999997,566.3,31.95,454.15
272.3879999999997,566.3,31.95,454.15
376.4959999999996,614.74,42.32,471.15
288.3869999999995,622.8799999999999,37.11,563.15
288.3869999999995,622.8799999999999,37.11,563.15
303.14099999999974,577.13,41.03,395.65
333.26599999999974,608.4100000000001,47.28,330.15
204.31400000000025,399.42,32.8,362.15
30.07,112.3,0.94,90.36999999999998
60.100000000000016,278.82,11.33,284.29
62.06800000000002,233.94,9.11,260.15
146.14200000000008,227.04,16.51,292.04999999999995
146.14200000000008,242.04,20.03,242.15
270.2839999999997,407.58,34.02,346.65
426.6819999999993,467.44,71.83,329.75
538.8980000000006,557.5999999999999,92.55,342.25
198.2180000000001,255.68,25.21,233.15
595.0060000000033,602.6800000000001,102.91,348.45
482.7899999999992,512.52,82.19,334.85
144.22400000000005,333.62,17.39,363.15
166.17600000000007,320.76,21.56,318.15
328.53699999999924,418.31,56.01,333.65
94.20399999999998,185.22,9.02,231.95
62.137000000000015,148.76,4.98,125.26
46.06900000000002,173.12,5.02,159.01
61.08400000000002,256.38,10.22,283.54999999999995
395.4989999999996,668.84,50.96,373.15
296.4099999999995,659.7099999999999,33.8,459.15
164.2040000000001,313.56000000000006,18.1,312.15
253.3050000000001,661.0000000000001,37.85,499.15
137.18200000000007,324.35,16.51,252.15
137.18200000000007,324.35,16.51,277.85
165.1920000000001,385.55,20.7,406.15
122.16699999999992,228.57,11.7,243.55
152.1970000000001,420.13,21.32,344.65
166.17600000000007,412.96,24.05,293.85
166.17600000000007,412.96,24.05,472.15
240.3020000000001,380.08,24.54,335.15
90.12199999999994,217.89,11.39,203.15
132.159,221.94,16.85,211.45
144.1700000000001,231.45,18.16,225.85
122.12699999999997,290.55,14.39,339.15
172.2270000000001,318.87,18.7,310.65
182.1790000000001,480.48,27.49,369.65
167.16400000000007,384.7000000000001,22.68,274.25
167.16400000000007,384.7000000000001,22.68,333.15
224.2160000000001,522.35,34.08,397.15
138.16600000000008,340.29,17.49,302.15
138.16600000000008,340.29,17.49,339.65
179.2190000000001,366.22,23.1,352.15
179.2190000000001,366.22,23.1,408.15
209.2450000000001,423.31,26.26,391.15
180.2070000000001,438.21,25.71,446.65
88.10599999999995,177.17000000000002,10.49,189.35
130.14299999999997,249.64,17.26,228.15
100.11699999999996,186.68,11.79,202.15
45.085000000000015,195.56,6.13,192.15
165.1920000000001,355.72,22.28,287.45
165.1920000000001,355.72,22.28,362.75
132.11900000000003,363.02,22.29,469.65
121.18299999999994,302.12,15.32,226.15
121.18299999999994,302.12,15.32,209.15
121.18299999999994,302.12,15.32,268.04999999999995
121.18299999999992,259.0,15.53,209.75
149.19300000000007,320.20000000000005,19.72,343.65
106.16799999999994,206.34000000000003,10.52,178.2
163.2200000000001,347.07000000000005,18.97,359.15
164.2040000000001,374.48,22.32,320.65
138.16600000000008,429.78,22.08,371.65
146.19300000000007,442.16,25.34,449.65
150.17700000000008,259.94000000000005,17.48,238.65
192.21400000000008,332.41,24.26,273.15
218.2520000000001,335.9100000000001,28.33,333.65
229.0730000000001,332.26000000000005,22.37,255.15
223.11000000000013,282.05,26.13,306.15
116.15999999999993,199.71,15.67,176.14999999999998
116.15999999999993,302.98,17.92,241.35
102.17699999999992,203.2,11.86,258.15
84.16199999999994,141.66,8.71,141.14999999999998
144.21400000000014,207.25,17.32,173.14999999999998
101.19299999999993,225.64,12.97,398.15
145.20200000000014,263.64,23.26,251.15
89.09399999999997,249.16000000000005,13.09,321.4
122.55099999999996,207.09,14.68,252.15
164.58800000000005,279.56000000000006,21.46,265.15
108.52399999999996,195.82,12.09,192.55
176.2150000000001,277.40000000000003,22.86,279.65
113.11599999999996,253.43,14.58,247.05
277.32299999999964,419.78,33.92,383.65
169.1800000000001,290.42999999999995,22.43,325.15
201.22500000000008,339.70000000000005,25.64,324.15
84.16199999999994,171.8,7.33,130.24999999999997
112.21599999999992,187.3,8.31,161.86999999999998
110.19999999999992,204.82,8.07,163.24999999999997
98.18899999999992,179.55,7.82,134.73
96.17299999999992,197.07,7.58,154.34999999999997
70.13499999999998,164.05,6.84,123.74999999999996
200.3220000000002,267.33,31.21,253.15
273.95199999999977,289.31,19.19,331.65
114.14399999999992,217.65,13.8,255.15
196.20200000000008,507.17,31.24,405.15
73.13899999999995,167.31,9.14,133.14999999999998
193.24600000000007,327.47,25.29,339.65
134.222,253.92,14.92,210.25
134.222,253.92,14.92,188.85
134.222,253.92,14.92,219.45
134.222,253.92,14.92,223.65
134.222,253.92,14.92,206.25
128.2589999999999,178.61,8.13,173.74999999999997
128.2589999999999,146.19,8.5,150.76999999999998
130.18699999999995,213.4,10.84,183.65
123.19899999999993,339.17,20.21,273.15
167.20800000000008,392.77,27.17,398.15
167.2080000000001,392.77,27.17,351.65
167.2080000000001,392.77,27.17,390.65
167.2080000000001,392.77,27.17,384.45
158.15300000000008,310.84000000000003,21.45,291.15
228.37600000000023,289.87,36.39,271.35
28.053999999999995,113.86,-1.83,103.98999999999998
593.0380000000033,723.2,107.39,422.15
43.06900000000001,239.51,7.59,195.15
288.47499999999934,482.74,24.06,350.15
225.3350000000001,400.62000000000006,29.51,302.15
168.16700000000006,273.05000000000007,20.17,299.15
140.13800000000006,266.73,21.15,307.65
175.1840000000001,439.84,30.07,464.15
128.2589999999999,176.19,15.54,158.24999999999997
158.24100000000016,233.52,23.44,206.95
284.48399999999947,334.95,46.74,297.35
128.21499999999992,206.92,15.24,173.14999999999998
146.23000000000016,271.56,17.61,233.15
144.21400000000014,222.25,20.85,205.55
130.23099999999994,225.74,17.04,203.15
172.26800000000017,229.79,22.5,193.15
184.27900000000017,239.3,23.81,183.15
549.9230000000007,601.84,49.08,315.04999999999995
104.10899999999997,301.82000000000005,18.1,318.95
174.1960000000001,382.85,30.99,302.15
146.14200000000008,360.31,25.81,281.15
62.06800000000002,195.35,6.21,173.14999999999998
166.17600000000007,371.66,23.26,347.15
166.17600000000007,371.66,23.26,390.15
186.2510000000001,440.1599999999999,17.9,354.65
89.13799999999993,228.13,13.23,283.15
196.20200000000008,417.68,26.65,317.15
145.20200000000014,248.64,19.74,208.15
104.21799999999992,165.51,9.31,150.95
180.2030000000001,305.96000000000004,20.87,280.65
152.1930000000001,364.08,19.69,266.15
135.21000000000004,325.91,17.53,240.15
135.21,282.7900000000001,17.73,258.15
164.2040000000001,283.73,19.68,263.15
130.18699999999995,195.98,14.73,173.84999999999997
130.18699999999995,331.67,16.62,253.15
126.2429999999999,194.33,11.97,192.35
112.21599999999992,214.72,4.11,129.34999999999997
112.21599999999992,186.58,11.48,167.24999999999997
112.21599999999992,186.58,11.48,167.24999999999997
112.21599999999992,186.58,11.48,164.14999999999998
112.21599999999992,186.58,11.48,164.14999999999998
84.16199999999994,199.22,3.13,142.95
60.09600000000002,145.8,4.71,160.14999999999998
158.19700000000012,257.18,18.92,264.15
114.2319999999999,149.92000000000002,9.43,158.14999999999998
114.2319999999999,182.34,9.06,182.35
112.21599999999992,149.2,10.36,160.24999999999997
116.15999999999993,184.71,12.14,175.34999999999997
76.16399999999996,157.97,7.66,167.26
156.2280000000001,296.64,17.51,259.25
156.2280000000001,296.64,17.51,265.75
214.2640000000001,361.51,27.06,361.65
151.16500000000008,362.47,21.49,260.95
151.16500000000008,362.47,21.49,260.85
195.1740000000001,416.07,28.45,320.15
195.1740000000001,416.07,28.45,330.15
149.1460000000001,413.78,20.83,330.65
186.2950000000002,256.06,28.62,228.75
308.5059999999993,347.33,52.33,218.15
312.5379999999992,357.49,51.93,306.25
310.52199999999925,352.41,52.13,252.15
310.52199999999925,352.41,52.13,252.15
310.52199999999925,352.41,52.13,278.25
310.52199999999925,352.41,52.13,278.25
172.26800000000017,244.79,26.03,228.45
116.11599999999994,238.37,14.67,223.15
100.20499999999991,153.65,10.36,154.59999999999997
130.18699999999995,210.98,18.26,181.95
116.20399999999992,231.89,10.56,260.15
122.16699999999992,318.06,16.3,291.15
122.16699999999992,318.06,16.3,273.15
122.16699999999992,318.06,16.3,318.15
163.22000000000008,311.28000000000003,20.32,328.15
164.2040000000001,271.21000000000004,20.07,243.75
165.1920000000001,312.6,22.49,326.15
179.2190000000001,323.87,25.08,331.15
132.115,452.31,25.47,385.15
102.13299999999995,188.44,13.08,199.55
88.14999999999995,168.34,9.89,145.64999999999998
149.23700000000014,285.42,17.31,398.65
104.21799999999992,180.51,12.84,156.11999999999998
107.15599999999996,266.61,13.07,210.15
107.15599999999996,266.61,13.07,196.25
107.15599999999996,266.61,13.07,182.65
151.16500000000008,320.21000000000004,20.02,274.15
151.16500000000008,320.21000000000004,20.02,281.65
151.16500000000008,320.21000000000004,20.02,296.15
166.17600000000007,371.66,23.26,318.15
132.206,239.64,14.03,197.55
132.206,239.64,14.03,171.84999999999997
178.14000000000007,451.94999999999993,26.94,363.15
256.43000000000023,312.41,41.57,285.45
129.188,486.33,19.78,473.95
120.17299999999994,329.84000000000003,20.39,264.65
87.14699999999998,222.96,9.16,187.65
106.18999999999994,230.06,14.33,173.14999999999998
120.19499999999992,230.13,12.72,192.45
120.19499999999992,230.13,12.72,177.45
120.19499999999992,230.13,12.72,210.45
184.11300000000003,253.83,19.09,234.05
198.1740000000001,595.1,34.82,436.15
148.24900000000014,277.71000000000004,17.12,259.75
148.24900000000014,277.71000000000004,17.12,257.65
137.22600000000006,362.96,22.41,339.65
214.34900000000025,278.6,33.79,257.15
212.3330000000002,276.84000000000003,32.51,235.15
88.10999999999996,309.42,15.33,367.15
72.10699999999996,155.31,6.02,157.34999999999997
132.162,310.40000000000003,16.65,295.15
175.18700000000007,386.44,24.71,359.65
124.18299999999992,318.99,9.08,304.15
167.2080000000001,395.03,17.14,370.15
110.15599999999992,311.24,8.59,300.15
146.18900000000008,339.09000000000003,15.35,325.15
478.6839999999996,1091.44,81.73,635.15
262.302,402.94,43.82,260.15
588.5620000000016,1065.2,108.52,516.15
154.25300000000016,301.42999999999995,10.18,274.54999999999995
216.23600000000008,495.69,33.36,394.65
162.14800000000005,516.8900000000001,29.47,385.15
331.20199999999977,651.8100000000001,36.48,391.15
154.25300000000016,334.96,9.46,314.65
301.34199999999964,486.16,39.23,326.15
349.42999999999967,574.87,31.65,322.45
262.4810000000001,336.29,22.26,319.15
302.3289999999997,694.05,46.21,481.15
383.3659999999997,529.2900000000001,42.46,278.15
355.69999999999976,642.78,51.48,320.85
202.25600000000009,425.92,24.49,383.35
181.23800000000008,439.15,22.8,403.45
166.22300000000007,343.37,17.99,387.91
210.23200000000008,511.0,31.8,503.15
196.2530000000001,534.9300000000001,27.61,439.15
196.24900000000008,411.22,25.74,376.57
182.2220000000001,399.9500000000001,23.15,427.15
77.05799999999998,246.08,10.81,381.15
78.04199999999999,273.49,14.16,308.35
111.11899999999996,280.17,13.23,244.15
111.11899999999996,280.17,13.23,271.25
96.10399999999996,184.39,8.42,230.97
154.14000000000004,380.05,23.35,367.15
135.14100000000005,284.44,14.71,359.15
126.12999999999997,269.0,14.71,296.15
140.11300000000003,368.78,20.76,397.35
140.11300000000003,368.78,20.76,396.75
140.11300000000003,368.78,20.76,457.05
121.11399999999998,273.17,12.12,307.95
158.55900000000003,288.03,16.41,275.15
158.55900000000003,288.03,16.41,243.15
158.55900000000003,288.03,16.41,282.15
172.20200000000006,290.95000000000005,17.61,346.65
172.20200000000006,290.95000000000005,17.61,347.35
76.11399999999996,135.43,9.2,139.14999999999998
76.11399999999996,120.43,5.67,151.74999999999997
102.15199999999994,165.35,6.21,286.15
160.27600000000018,203.05,24.74,238.15
328.2019999999999,640.31,42.08,364.85
186.098,496.65,30.36,298.95
48.06000000000001,112.89,4.02,129.99999999999997
64.05900000000001,173.71,8.1,246.75
46.044,111.13,2.74,112.64999999999998
118.19499999999992,169.24,16.97,200.15
104.16799999999994,157.97,14.38,170.14999999999998
222.00000000000003,254.97,12.43,231.65
222.00000000000003,254.97,12.43,246.15
34.03300000000001,101.62,1.43,129.81999999999996
126.12999999999997,230.41000000000005,11.81,234.15
126.12999999999997,230.41000000000005,11.81,238.15
126.12999999999997,230.41000000000005,11.81,228.15
125.14599999999996,303.96000000000004,15.43,287.35
110.13099999999996,195.66000000000005,11.01,238.15
155.12800000000004,364.31,21.59,326.35
146.16400000000004,274.69,15.41,259.15
146.16400000000004,274.69,15.41,331.15
141.10100000000003,340.52,19.39,267.15
141.10100000000003,340.52,19.39,314.15
141.10100000000003,340.52,19.39,299.65
132.22199999999998,180.51,19.56,209.15
90.14099999999996,146.7,11.79,153.14999999999998
112.10299999999997,296.11,14.2,289.25
112.10299999999997,296.11,14.2,287.15
112.10299999999997,296.11,14.2,321.15
138.14100000000005,256.86,15.2,302.15
138.14100000000005,269.38,14.81,228.15
62.087000000000025,124.16,6.61,114.14999999999998
60.07100000000002,119.08,6.81,253.15
60.07100000000002,119.08,6.81,253.15
110.13099999999996,208.18,10.62,210.65
110.13099999999996,208.18,10.62,183.95
110.13099999999996,208.18,10.62,216.55
164.10100000000003,212.37,12.44,191.65
164.10100000000003,212.37,12.44,231.45
255.03200000000004,643.21,39.51,505.15
370.3099999999998,819.3,63.43,478.15
180.1560000000001,466.41,22.77,375.15
180.1560000000001,466.41,22.77,375.15
180.1560000000001,466.41,22.77,375.15
658.9200000000026,871.3199999999998,84.09,441.15
116.07199999999996,450.96,26.6,562.55
116.07199999999996,450.96,26.6,562.55
68.07499999999997,178.07,9.4,187.57
126.11099999999996,373.73,24.34,341.65
130.53,281.71000000000004,17.4,272.15
112.08399999999996,362.46,21.75,403.15
112.08399999999996,362.46,21.75,394.85
156.09300000000002,546.85,34.09,615.15
198.1740000000001,316.6,27.18,325.15
136.15000000000006,280.52,21.18,312.65
110.11199999999997,263.06,15.79,301.65
198.2210000000001,363.2900000000001,28.17,320.15
124.13899999999995,274.33000000000004,18.38,301.15
124.13899999999994,274.33000000000004,18.38,302.15
122.12299999999996,261.32000000000005,19.28,325.15
138.12200000000004,379.92,27.13,414.15
98.10099999999996,262.68,15.69,258.65
192.17000000000004,409.71,29.62,408.15
248.19400000000005,595.51,46.7,427.15
182.1720000000001,462.30000000000007,21.73,460.35
182.1720000000001,462.30000000000007,21.73,460.35
182.1720000000001,462.30000000000007,21.73,460.35
180.1560000000001,478.47,35.83,440.15
180.1560000000001,478.47,35.83,440.15
180.1560000000001,478.47,35.83,440.15
323.39199999999965,589.01,39.8,388.65
364.3089999999999,1025.86,61.29,573.15
342.2969999999996,732.78,53.02,465.15
154.25300000000016,225.2,23.53,258.15
154.25300000000016,225.2,23.53,258.15
346.3789999999996,815.4799999999999,36.41,507.15
390.5199999999994,713.8799999999999,38.36,507.15
210.1380000000001,661.86,33.84,398.65
210.1380000000001,661.86,33.84,398.65
182.1720000000001,462.30000000000007,21.73,370.15
182.1720000000001,462.30000000000007,21.73,370.15
182.1720000000001,462.30000000000007,21.73,370.15
434.3939999999997,486.6,54.5,371.15
196.1550000000001,562.0799999999999,27.79,404.15
180.1560000000001,478.47,35.83,422.15
180.1560000000001,478.47,35.83,422.15
180.1560000000001,478.47,35.83,422.15
324.28499999999974,661.5600000000001,54.26,493.15
247.24700000000013,552.37,37.39,418.15
298.29099999999966,618.91,48.9,468.65
390.3409999999997,498.72,63.14,405.15
390.3409999999997,498.72,63.14,405.15
390.3409999999997,498.72,63.14,407.15
390.3409999999997,498.72,63.14,407.15
176.12400000000005,418.63,26.97,450.65
146.14600000000007,508.16,27.32,455.15
307.3279999999997,818.56,57.35,468.15
612.6400000000016,1543.2399999999998,119.12,452.15
92.09399999999997,291.03000000000003,12.27,291.35
621.0000000000032,649.61,106.47,323.25
356.5469999999993,470.32,59.37,308.15
218.2050000000001,303.18,28.65,195.15
404.41799999999984,551.49,49.62,349.15
554.8530000000017,573.66,90.81,304.15
386.5289999999994,438.42,59.73,213.15
470.69099999999935,506.04,75.27,282.75
885.4530000000038,828.9,153.58,278.45
885.4530000000038,828.9,153.58,278.45
807.3390000000037,776.52,137.43,339.15
723.1770000000033,708.9,121.89,330.15
465.63099999999946,889.9499999999999,64.46,439.65
60.052000000000014,215.12,7.31,370.15
76.05099999999999,333.72,15.17,352.65
325.2699999999997,856.9699999999999,55.21,459.15
189.1710000000001,622.02,36.52,489.15
132.11900000000003,481.29,28.06,493.15
58.03600000000001,196.3,5.51,288.15
74.035,314.9,13.37,371.15
222.3720000000002,365.41,20.67,364.15
214.2680000000001,566.45,31.91,503.15
182.22600000000008,521.19,29.74,509.65
212.25200000000007,567.21,33.13,546.15
255.2740000000001,615.5699999999999,45.08,373.15
285.2999999999996,687.6600000000001,51.75,383.15
1404.7160000000065,1216.76,254.76,388.35
472.70999999999935,910.64,36.15,606.15
234.33900000000017,397.87,24.02,331.15
598.7000000000018,1526.82,108.33,445.65
302.2819999999997,945.53,51.77,413.15
296.58299999999923,326.43,50.15,313.54999999999995
436.853,439.13,76.05,341.15
373.3209999999999,547.74,29.33,368.95
389.3199999999999,594.29,39.49,435.95
395.3269999999998,574.9200000000001,41.57,395.35
285.212,322.85,14.55,284.15
983.906,878.66,177.06,379.15
380.74499999999904,394.05,65.69,331.95
254.45800000000028,323.35,42.07,309.15
255.49000000000032,364.61,44.98,322.15
240.4750000000003,281.35,39.79,295.12
251.45800000000028,346.34,41.29,307.15
270.4569999999999,441.95,49.93,334.23
256.4740000000003,342.17,43.87,326.15
254.45800000000028,331.28,41.39,321.35
254.45800000000028,331.28,41.39,323.85
238.4590000000003,279.59000000000003,38.51,283.85
316.57299999999924,375.39,49.37,292.85
464.0709999999999,381.18000000000006,22.26,338.65
92.14099999999996,262.59,19.84,188.35
214.036,306.83,15.58,255.65
296.18199999999973,316.13000000000005,16.76,311.15
200.053,168.45999999999998,6.62,150.64999999999998
170.027,117.54,6.74,146.34999999999997
114.18799999999992,210.65,16.18,229.21
100.20499999999991,168.64999999999998,13.89,182.601
130.23499999999996,335.17,24.28,298.45
122.17099999999996,298.63,16.9,241.75
160.1690000000001,489.85,34.17,377.55
132.20299999999995,290.29,22.06,295.04999999999995
111.18799999999992,233.64,15.39,209.35
132.27199999999996,205.11,17.93,229.93
142.15400000000008,318.44000000000005,18.68,322.15
130.18699999999995,329.25,24.03,265.98
116.20399999999992,229.47,17.97,239.95
116.20399999999992,214.47,14.45,203.15
116.20399999999992,214.47,14.45,231.95
114.18799999999992,218.58,15.48,238.45
114.18799999999992,218.58,15.48,235.95
114.18799999999992,218.58,15.48,241.05
148.63300000000012,248.5,19.68,189.35
98.18899999999992,166.89,12.61,154.32
98.18899999999992,163.57,14.09,163.67999999999998
98.18899999999992,163.57,14.09,163.67999999999998
98.18899999999992,163.57,14.09,136.51
128.17099999999994,327.49,22.75,266.65
158.24100000000016,233.52,23.44,222.85
115.21999999999991,251.91,19.08,250.15
176.30300000000017,262.69000000000005,23.47,225.15
186.2950000000002,256.06,28.62,215.65
182.35100000000023,243.65,21.26,232.85
168.3240000000002,235.9,20.77,212.15
200.3220000000002,267.33,31.21,226.75
198.30600000000013,281.75,27.24,261.15
96.17299999999992,215.62,16.86,192.25
96.17299999999992,274.75,17.01,142.64999999999998
551.49,605.2,35.1,600.15
627.5880000000002,711.76,44.29,433.15
641.7000000000006,548.86,43.14,440.15
328.41399999999976,622.7800000000001,40.68,653.15
264.75,357.86,15.48,272.15
284.784,425.92,28.57,503.15
360.88199999999983,532.48,37.77,424.85
360.88199999999983,532.48,37.77,386.85
360.88199999999983,532.48,37.77,385.15
360.88199999999983,532.48,37.77,376.65
260.762,248.36,26.46,252.15
290.8319999999999,323.08000000000004,33.67,388.15
290.8319999999999,323.08000000000004,33.67,388.15
290.8319999999999,323.08000000000004,33.67,388.15
290.8319999999999,323.08000000000004,33.67,388.15
290.8319999999999,323.08000000000004,33.67,430.55
290.8319999999999,323.08000000000004,33.67,430.55
290.8319999999999,323.08000000000004,33.67,430.55
290.8319999999999,323.08000000000004,33.67,430.55
290.8319999999999,323.08000000000004,33.67,410.15
290.8319999999999,323.08000000000004,33.67,410.15
290.8319999999999,323.08000000000004,33.67,410.15
290.8319999999999,323.08000000000004,33.67,410.15
272.773,412.03,22.41,264.15
390.8639999999999,636.3600000000001,52.11,558.15
390.8639999999999,636.3600000000001,52.11,516.15
236.74,296.66,11.29,459.4
406.9069999999998,767.19,51.92,438.15
248.751,272.51,18.88,200.25
843.6360000000045,765.9599999999999,151.16,373.15
366.7179999999991,382.78,63.1,329.24
396.6999999999992,543.38,73.24,360.85
382.7169999999991,443.6,67.18,353.15
240.43100000000027,312.08,39.48,309.15
255.44600000000028,403.27,43.99,378.15
226.4480000000003,270.08000000000004,37.2,291.33
286.4119999999994,591.28,57.48,395.15
237.43100000000027,335.07,38.7,304.54999999999995
258.5150000000002,306.54,41.24,292.15
256.43000000000023,430.68,47.34,335.64
242.4470000000003,330.9,41.28,322.45
240.43100000000027,320.01,38.8,316.15
274.8759999999997,349.93,42.99,285.15
224.43200000000027,268.32,35.92,277.35
254.41400000000024,425.6,47.54,275.15
284.48399999999947,334.95,46.74,254.65
241.4630000000003,353.34,42.39,319.15
302.54599999999925,364.12,46.78,299.54999999999995
480.8619999999991,492.73,83.01,317.04999999999995
412.6139999999994,619.74,66.51,345.65
314.50999999999925,392.04,49.9,314.15
310.52199999999925,341.77,49.33,297.15
316.5259999999992,432.76,50.81,337.15
508.91599999999903,515.27,88.19,329.95
268.485,313.09,42.28,289.15
222.41600000000025,317.04999999999995,40.17,288.15
96.12899999999996,189.22,13.99,256.65
82.14599999999994,150.54,10.22,170.74999999999997
82.14599999999994,150.54,10.22,170.74999999999997
82.14599999999994,150.54,10.22,134.45
82.14599999999994,150.54,10.22,134.45
82.14599999999994,153.86,8.74,132.45
82.14599999999994,147.22,11.7,177.04999999999998
82.14599999999994,147.22,11.7,177.04999999999998
82.14599999999994,147.22,11.7,177.04999999999998
82.14599999999994,147.22,11.7,228.25
82.14599999999994,147.22,11.7,228.25
82.14599999999994,147.22,11.7,228.25
112.12799999999994,307.82000000000005,21.84,407.65
98.14499999999994,208.04,15.79,302.15
78.11399999999996,259.96,11.86,185.15
78.11399999999996,251.32,17.25,267.65
78.11399999999996,369.58,17.54,337.82
246.43800000000024,381.64,34.47,402.15
186.054,249.94,21.87,278.25
162.03199999999998,72.38000000000001,19.76,141.14999999999998
162.032,249.32,12.89,155.74999999999997
162.032,222.16000000000005,9.55,213.15
138.01000000000002,120.68,4.59,173.09999999999997
152.037,99.53000000000002,7.55,126.7
152.037,131.95,7.18,179.59999999999997
168.036,177.76999999999998,7.74,271.15
150.021,96.53000000000002,12.17,117.64999999999998
100.16499999999994,364.27,16.55,313.65
204.2690000000001,365.76,22.92,193.15
162.27600000000015,314.02,18.93,438.75
160.21700000000016,465.17,34.24,423.15
306.2789999999997,919.6,61.33,410.15
422.826,337.86,52.32,235.15
258.40500000000014,454.85,26.95,268.15
100.16099999999992,199.38,13.58,214.95
115.17599999999992,290.57,18.09,374.15
86.17799999999993,157.38,11.3,177.88
114.14399999999992,241.38,15.87,265.15
144.1740000000001,423.76,24.89,499.05
116.20799999999991,323.9,21.69,311.95
108.14399999999996,287.36,14.31,275.35
146.14200000000008,478.58,31.58,424.65
174.20400000000015,529.0799999999999,34.91,454.95
118.17599999999992,264.02,15.95,318.15
118.17599999999992,279.02,19.47,314.65
118.17599999999992,249.02,12.43,316.15
114.14399999999992,257.24,14.49,267.65
114.14399999999996,257.24,14.49,263.15
150.31200000000013,230.3,19.38,252.15
97.16099999999994,222.37,12.8,192.85
118.24499999999992,193.84,15.34,192.63
118.24499999999992,178.84,11.82,126.14999999999998
116.15999999999993,317.98,21.44,269.04999999999995
102.17699999999992,218.2,15.38,226.75
100.16099999999992,207.31,12.89,217.7
100.16099999999992,207.31,12.89,217.75
134.60600000000002,237.23,17.09,186.15
506.9879999999989,495.48,89.0,348.96
80.12999999999995,148.78,8.94,261.15
80.12999999999995,148.78,8.94,261.15
80.12999999999995,148.78,8.94,261.15
80.12999999999995,148.78,8.94,261.15
84.16199999999994,155.62,10.02,133.39
84.16199999999994,152.3,11.5,132.02999999999997
84.16199999999994,152.3,11.5,132.02999999999997
84.16199999999994,152.3,11.5,140.04999999999998
84.16199999999994,152.3,11.5,140.04999999999998
84.16199999999994,152.3,11.5,159.45
106.12799999999996,282.28,14.51,349.15
114.14399999999992,312.9,21.64,309.65
114.14399999999992,312.9,21.64,285.15
114.14399999999992,316.22,20.16,236.15
270.37199999999973,538.9,34.98,459.65
144.21400000000014,222.25,20.85,212.15
156.22500000000014,231.76,22.15,228.15
101.19299999999993,240.64,16.49,252.15
162.27600000000015,251.42,20.88,209.75
194.2740000000001,474.86,32.44,341.45
172.26800000000017,244.79,26.03,195.15
168.3240000000002,232.38,18.67,225.65
154.2970000000002,224.63,18.18,200.15
200.3220000000002,267.33,31.21,217.95
212.33600000000013,341.72,27.87,255.15
228.37600000000023,289.87,36.39,242.15
222.28400000000013,458.04,34.41,379.15
146.23000000000016,262.97,21.75,228.05
186.2950000000002,256.06,28.62,210.15
158.24100000000016,233.52,23.44,215.65
82.14599999999994,204.35,14.27,141.04999999999998
82.14599999999994,263.48,14.42,183.65
82.14599999999994,263.48,14.42,169.14999999999998
98.14499999999994,250.17,14.84,193.15
111.14799999999995,435.12,23.55,356.15
135.18800000000005,400.16,21.98,505.15
135.18800000000005,400.16,21.98,505.15
268.3599999999998,706.4399999999999,48.37,537.15
160.18000000000006,530.56,27.63,445.15
75.07099999999997,370.14,15.35,369.15
118.09599999999996,484.0,24.55,521.15
76.09899999999996,309.04,15.23,203.15
110.11199999999997,394.72,17.29,446.15
57.05200000000001,238.11,6.53,201.15
136.15000000000006,317.09000000000003,16.2,363.15
137.13800000000006,439.98,20.51,413.15
152.14900000000006,412.76,21.23,391.75
152.14900000000006,478.66,26.44,420.15
152.14900000000006,478.66,26.44,405.15
152.14900000000006,478.66,26.44,423.35
133.15000000000003,317.15000000000003,12.59,263.15
182.13100000000003,651.78,36.2,583.15
138.16600000000008,378.88000000000005,20.39,363.15
124.13899999999994,367.61,17.8,360.15
124.13899999999994,367.61,17.8,346.15
124.13899999999994,367.61,17.8,397.65
166.17600000000007,489.93,29.03,402.45
166.17600000000007,424.03,23.82,371.15
138.12200000000004,467.39,23.85,431.75
138.12200000000004,467.39,23.85,474.45
138.12200000000004,467.39,23.85,486.15
152.15300000000005,492.64,25.52,421.15
119.12299999999996,371.78,15.22,371.15
119.12299999999996,371.78,15.22,355.95
119.12299999999996,371.78,15.22,386.15
198.2210000000001,450.76,24.89,408.15
162.14400000000003,410.64,23.26,486.65
162.14400000000003,410.64,23.26,503.65
156.56800000000004,386.64,19.51,292.15
170.21100000000007,389.56,20.7,330.75
170.21100000000007,389.56,20.7,351.15
170.21100000000007,389.56,20.7,443.15
104.10499999999996,341.26,16.82,317.35
104.10499999999996,341.26,16.82,322.15
104.10499999999996,356.26,20.35,256.15
103.12099999999997,328.85,17.0,325.15
376.58099999999934,651.66,42.35,461.15
125.17099999999994,325.74,5.02,308.15
389.9139999999999,608.55,31.89,508.65
389.91399999999993,608.55,31.89,510.15
370.9149999999999,512.94,23.25,488.95
494.0659999999999,710.13,43.13,437.15
198.1740000000001,559.4300000000001,30.63,477.65
102.13299999999994,251.35,7.67,362.65
228.116,779.65,45.8,455.15
